metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1766981119.1356,elite,146.37312371464,1764741882.5943,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767161276,1767602820.131,80,http,108.162.193.118:80,False,249.76301193237,19308,5,99.974110702636,108.162.193.118
True,1767113287.0048,elite,119.81752441949,1742828928.4857,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767083334,1767602820.056,80,http,45.67.215.64:80,False,366.63866043091,112360,970,99.144092473308,45.67.215.64
True,1766958094.1013,elite,119.64681427695,1742336280.1293,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767082848,1767602820.0151,80,http,102.177.176.101:80,False,217.26131439209,108515,2144,98.062516379147,102.177.176.101
True,1767601874.5961,elite,972.77759319197,1750609493.1665,AS16276 OVH SAS,OVH,Sydney,Oceania,OC,Australia,AU,,True,OVH SAS,-33.8672,151.1997,False,OVH Australia PTY LTD,True,New South Wales,success,Australia/Sydney,2000,1767176476,1767602819.8486,80,http,139.99.237.62:80,False,588.42134475708,29520,36784,44.522200772201,139.99.237.62
True,1766468436.4796,elite,144.27196960372,1764740332.2775,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767159822,1767602819.8415,80,http,108.162.193.192:80,False,156.75330162048,19298,3,99.984456763898,108.162.193.192
True,1766844832.9276,elite,120.00125469474,1750621883.5869,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767083586,1767602819.7995,80,http,216.205.52.58:80,False,413.68961334229,111495,196,99.82451585177,216.205.52.58
True,1767584696.6394,elite,120.08260897965,1742381682.8171,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767084059,1767602819.2966,80,http,216.205.52.140:80,False,51.496982574463,111744,3488,96.973063038045,216.205.52.140
True,1766836401.2617,elite,123.84144857096,1753334795.9736,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767248071,1767602819.2152,80,http,216.205.52.10:80,False,37.047863006592,95723,188,99.803984944376,216.205.52.10
True,1767458767.7878,elite,118.95997969912,1742482992.6637,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767083686,1767602819.1725,80,http,170.114.45.42:80,False,290.47346115112,110856,3388,97.03441756241,170.114.45.42
True,1766981071.7691,elite,142.2385610973,1765206267.4685,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1767020863,1767602819.028,80,http,8.35.211.225:80,False,18.165349960327,16224,7,99.9568726511,8.35.211.225
True,1766909090.9459,elite,119.53856630968,1720525107.3387,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767084029,1767602818.9482,80,http,69.84.182.16:80,False,23.903369903564,115429,4298,96.410166462034,69.84.182.16
True,1766908969.0407,elite,120.66813052906,1742499494.4157,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767083649,1767602818.8537,80,http,45.67.215.191:80,False,38.888692855835,112018,928,99.178368423849,45.67.215.191
True,1766981204.6617,elite,119.54136869772,1742541630.6306,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767083027,1767602818.739,80,http,216.205.52.30:80,False,127.97212600708,112271,7345,93.859517121455,216.205.52.30
True,1766912325.5563,elite,144.61069250148,1765206874.9566,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1767021627,1767602818.5896,80,http,8.35.211.227:80,False,65.84620475769,16262,2,99.987702902115,8.35.211.227
True,1766468243.3167,elite,120.04505491147,1742337831.7951,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767084280,1767602818.4154,80,http,45.67.215.221:80,False,143.25022697449,112221,3468,97.002307911729,45.67.215.221
True,1766468199.8751,elite,119.66291007961,1720479655.1356,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083387,1767602818.2548,80,http,185.238.228.59:80,False,139.39762115479,112301,4835,95.872319355279,185.238.228.59
True,1767389545.9876,elite,144.48892748115,1765206402.3662,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767020995,1767602818.1504,80,http,141.101.113.144:80,False,56.522607803345,15803,4,99.974694755488,141.101.113.144
True,1767067850.3444,elite,120.18978274936,1742334274.3506,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767083072,1767602818.1043,80,http,102.177.176.236:80,False,58.711051940918,108551,2160,98.048974356658,102.177.176.236
True,1767298998.1703,elite,120.67673777848,1742334989.8507,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767082992,1767602817.9803,80,http,102.177.176.181:80,False,35.694599151611,108730,4523,96.006286809179,102.177.176.181
True,1766468006.7641,elite,119.46037091102,1742341548.1485,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767083298,1767602817.9716,80,http,45.67.215.161:80,False,43.514728546143,112257,3460,97.009946680263,45.67.215.161
True,1767299000.9111,elite,120.06026321811,1742334603.8678,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767083585,1767602817.9541,80,http,102.177.176.241:80,False,205.92617988586,108583,2168,98.042455598595,102.177.176.241
True,1767389690.8552,elite,142.82254095213,1761066763.8564,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767115532,1767602817.9403,80,http,102.177.176.58:80,False,263.00382614136,42972,600,98.622968879097,102.177.176.58
True,1766844708.7787,elite,120.02352292118,1742551699.7836,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767083022,1767602817.7901,80,http,45.67.215.121:80,False,357.08737373352,112604,7259,93.943919307876,45.67.215.121
True,1766564441.3868,elite,119.50048376495,1720479042.4143,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083650,1767602817.6936,80,http,185.238.228.211:80,False,78.049182891846,112673,5549,95.306288169715,185.238.228.211
True,1767298879.8789,elite,120.37467043047,1742479617.4402,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083038,1767602817.6128,80,http,69.84.182.102:80,False,91.886758804321,114792,1004,99.132957960551,69.84.182.102
True,1767458981.9918,elite,126.04677914035,1754411327.8467,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767115031,1767602817.51,80,http,216.205.52.154:80,False,88.460683822632,88675,195,99.780578372904,216.205.52.154
True,1767459037.8944,elite,145.72420604863,1764743500.4536,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",False,California,success,America/Los_Angeles,95113,1767163494,1767602817.4598,80,http,170.114.45.113:80,False,124.57132339478,18616,3,99.983887426822,170.114.45.113
True,1766783910.7739,elite,119.71042716046,1742877036.0976,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083757,1767602816.9335,80,http,69.84.182.176:80,False,220.36671638489,115036,3359,97.162886946239,69.84.182.176
True,1766912243.6666,elite,119.14324779001,1720527317.464,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767082879,1767602816.9037,80,http,170.114.45.0:80,False,133.05497169495,111739,5524,95.289221664123,170.114.45.0
True,1765382350.5687,elite,142.74856613185,1761067040.1156,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767116090,1767602816.8922,80,http,108.162.192.29:80,False,64.841508865356,45495,99,99.782866166601,108.162.192.29
True,1765382594.3054,elite,144.63607637443,1765206953.4133,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767021856,1767602816.713,80,http,141.101.113.18:80,False,88.312387466431,15871,1,99.993699596774,141.101.113.18
True,1766981165.5937,elite,120.13351479492,1742575592.647,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083643,1767602816.5039,80,http,69.84.182.224:80,False,411.26775741577,115187,3258,97.249356241293,69.84.182.224
True,1766144878.8895,elite,139.49599728855,1758992747.8106,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767461388,1767602816.4457,80,http,108.162.192.21:80,False,113.29317092896,61532,101,99.83612675028,108.162.192.21
True,1766981240.2254,elite,119.86074964249,1742442012.1021,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767083988,1767602816.4126,80,http,170.114.45.72:80,False,496.26779556274,110931,3474,96.963419430969,170.114.45.72
True,1766727773.9882,elite,145.57970328304,1765208811.792,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767023658,1767602816.3942,80,http,141.101.113.128:80,False,571.01368904114,15771,2,99.987320103975,141.101.113.128
True,1766116142.0078,elite,143.66693487335,1761066255.2957,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767115560,1767602816.0662,80,http,69.84.182.126:80,False,39.633274078369,45806,95,99.793032831529,69.84.182.126
True,1766680207.3842,elite,119.45000296532,1720479704.3574,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083504,1767602815.8551,80,http,185.238.228.112:80,False,307.28077888489,112665,5980,94.959753887648,185.238.228.112
True,1766788608.6254,elite,144.47058520014,1764742543.7792,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767162112,1767602815.701,80,http,45.67.215.160:80,False,104.29549217224,18910,1,99.994712072339,45.67.215.160
True,1767062090.0849,elite,144.6514510407,1764744283.7779,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",False,California,success,America/Los_Angeles,95113,1767164161,1767602815.4517,80,http,170.114.45.100:80,False,74.851512908936,18628,5,99.973165888477,170.114.45.100
True,1766964261.9243,elite,119.66200847396,1742470360.642,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767083319,1767602815.3933,80,http,216.205.52.168:80,False,114.66097831726,111801,3409,97.041055463935,216.205.52.168
True,1766844782.805,elite,120.20293195755,1742391511.2641,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083848,1767602815.3884,80,http,69.84.182.209:80,False,68.634033203125,114612,4127,96.52430962026,69.84.182.209
True,1766190301.4304,elite,141.68251269076,1765208846.11,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767023535,1767602815.3173,80,http,141.101.113.38:80,False,183.63237380981,15838,2,99.987373737374,141.101.113.38
True,1766981213.1055,elite,120.7443914544,1720457753.0498,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083706,1767602815.3104,80,http,185.238.228.202:80,False,127.99715995789,111842,3105,97.298755078427,185.238.228.202
True,1767584715.373,elite,142.58919603413,1764743823.0553,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",False,California,success,America/Los_Angeles,95113,1767163651,1767602815.2936,80,http,170.114.45.114:80,False,76.401472091675,18604,5,99.973131280563,170.114.45.114
True,1766116297.7969,elite,119.84947371656,1742334170.6864,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767083649,1767602815.2422,80,http,102.177.176.19:80,False,98.060369491577,108485,2164,98.044266102721,102.177.176.19
True,1766142504.3516,elite,119.29401986624,1720481118.0316,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083533,1767602815.2309,80,http,185.238.228.192:80,False,130.89346885681,112238,2374,97.928663665236,185.238.228.192
True,1766156016.1906,elite,142.11485565987,1761067474.2885,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767116640,1767602815.1925,80,http,108.162.193.215:80,False,477.12659835815,45481,102,99.77623236733,108.162.193.215
True,1766679918.7748,elite,120.40552619082,1750610151.0611,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083408,1767602815.0316,80,http,185.238.228.225:80,False,61.556577682495,111560,180,99.838911759442,185.238.228.225
True,1767584620.8497,elite,146.08360497037,1765207917.1324,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767022710,1767602814.8757,80,http,141.101.113.130:80,False,384.45162773132,15804,6,99.962049335863,141.101.113.130
True,1767584720.1792,elite,131.54566541239,1756297189.402,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767185610,1767602814.8015,80,http,170.114.45.26:80,False,83.513021469116,75083,199,99.735660582875,170.114.45.26
