alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1759217972.2536,elite,110.8718361242,1742333383.7696,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762244190,1762843249.2112,80,http,102.177.176.237:80,false,103.75547409058,77876,1558,98.038623259561,102.177.176.237
true,1759218357.2497,elite,110.77903310926,1742335845.2465,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762244393,1762843248.9799,80,http,102.177.176.28:80,false,340.15822410583,78115,3959,95.176304310744,102.177.176.28
true,1759218294.3112,elite,110.68165684886,1742332831.8842,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762244184,1762843248.7412,80,http,102.177.176.53:80,false,33.816814422607,78241,3991,95.146658235237,102.177.176.53
true,1758184577.7646,elite,110.41199195015,1742340477.6096,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762244189,1762843248.6881,80,http,216.205.52.196:80,false,32.312393188477,79884,3395,95.923342018996,216.205.52.196
true,1759208332.9792,elite,121.06156381374,1756298374.9232,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762347498,1762843248.6841,80,http,69.84.182.216:80,false,28.768301010132,45180,84,99.814422057264,69.84.182.216
true,1761065310.6617,elite,140.30492597207,1761065310.6617,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762274990,1762843248.4655,80,http,141.101.114.214:80,false,91.152429580688,12516,0,100,141.101.114.214
true,1759218216.5484,elite,110.55653269128,1742659870.0459,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",true,Vilnius,success,Europe/Vilnius,04347,1762243969,1762843248.1791,80,http,89.116.250.156:80,false,539.20459747314,81599,868,98.947457770987,89.116.250.156
true,1761067529.8841,elite,139.06822796085,1761067529.8841,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762277402,1762843247.9923,80,http,8.35.211.159:80,false,122.23696708679,12836,0,100,8.35.211.159
true,1758176656.4979,elite,109.21778517254,1742445968.1965,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244756,1762843247.6876,80,http,45.67.215.218:80,false,194.3793296814,80248,980,98.793519476043,45.67.215.218
true,1758182814.3369,elite,121.32250852366,1756297257.8517,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762346404,1762843247.5348,80,http,185.221.160.35:80,false,43.296575546265,43903,96,99.781813223028,185.221.160.35
true,1758178863.8008,elite,122.03321561816,1756297449.2845,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762346394,1762843247.3876,80,http,45.67.215.205:80,false,67.688941955566,44090,95,99.784994907774,45.67.215.205
true,1759208273.9426,elite,111.04337177657,1742414094.6533,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762243962,1762843247.0812,80,http,170.114.46.105:80,false,30.963182449341,79272,3390,95.89896203818,170.114.46.105
true,1761070437.7535,elite,138.7807693136,1761070437.7535,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762280231,1762843247.0503,80,http,141.101.114.9:80,false,291.86987876892,12479,0,100,141.101.114.9
true,1761555638.5651,elite,138.9229412675,1761065347.2089,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762275137,1762843247.0383,80,http,8.35.211.82:80,false,478.20401191711,12829,1,99.992205767732,8.35.211.82
true,1759218178.6885,elite,111.12638439879,1742396959.1817,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762244587,1762843246.9549,80,http,69.84.182.189:80,false,127.34460830688,82067,3376,96.048827873553,69.84.182.189
true,1759218346.5664,elite,110.67117261834,1750623371.7151,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762243939,1762843246.9049,80,http,69.84.182.230:80,false,111.24324798584,81792,103,99.874229195922,69.84.182.230
true,1758182790.5949,elite,121.23936682921,1756298362.8811,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762347449,1762843246.7011,80,http,185.221.160.203:80,false,20.905733108521,43803,102,99.767680218654,185.221.160.203
true,1762828396.8893,elite,1477.9270138472,1750610002.7643,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5658,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,04524,1762244006,1762843246.6484,3128,http,8.213.151.128:3128,false,845.28732299805,75745,5875,92.802009311443,8.213.151.128
true,1761065982.572,elite,138.63702850235,1761065982.572,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762275727,1762843246.2363,80,http,141.101.114.232:80,false,90.912103652954,12457,0,100,141.101.114.232
true,1759218110.2473,elite,111.09766487714,1742522786.4264,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762244044,1762843245.507,80,http,69.84.182.171:80,false,153.02038192749,81899,3130,96.318902962519,69.84.182.171
true,1761555814.3241,elite,110.62853716235,1742421676.4692,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762244421,1762843245.4038,80,http,69.84.182.94:80,false,44.228792190552,81895,1001,98.792462845011,69.84.182.94
true,1762129200.2792,elite,138.34102545206,1761067043.5595,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1762277153,1762843245.3388,80,http,102.177.176.240:80,false,81.094980239868,12316,1,99.991881139888,102.177.176.240
true,1762128904.9972,elite,121.29058607316,1755849847.8311,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762503655,1762843245.3156,80,http,102.177.176.122:80,false,98.410129547119,45290,669,98.544354750974,102.177.176.122
true,1762843245.0603,transparent,6586.8182364271,1754453915.3522,"AS34368 ZONATA - INVEST sLLC",THEZONE,Sistov,Europe,EU,Bulgaria,BG,,false,"ZONATA - INVEST sLLC",43.6264,25.3544,false,"Neterra Thezone",true,"Veliko Tarnovo",success,Europe/Sofia,5250,1762316624,1762843245.0603,1414,http,85.217.192.39:1414,false,12925.986766815,4586,52406,8.0467434025828,85.217.192.39
true,1761951265.7324,elite,109.93376055022,1742393339.885,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762243988,1762843244.9496,80,http,45.67.215.129:80,false,599.93457794189,80051,3391,95.936099326478,45.67.215.129
true,1758179845.2179,elite,109.92630147405,1742339345.8654,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762243821,1762843244.7803,80,http,216.205.52.112:80,false,61.08832359314,79675,987,98.776375492797,216.205.52.112
true,1761572821.762,elite,111.04668837726,1750622633.7699,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762243744,1762843244.7614,80,http,69.84.182.23:80,false,107.95187950134,81809,93,99.886449659349,69.84.182.23
true,1761555538.7002,elite,110.59261774475,1742718907.4572,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762244096,1762843244.7029,80,http,185.221.160.132:80,false,29.213428497314,80339,1051,98.708686570832,185.221.160.132
true,1761513725.7857,elite,140.08658037058,1761066150.934,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762275844,1762843244.621,80,http,8.35.211.183:80,false,37.024021148682,12811,1,99.992194817359,8.35.211.183
true,1758184118.7959,elite,110.28018382177,1742501582.2213,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762244508,1762843244.5368,80,http,69.84.182.133:80,false,258.20350646973,81942,3223,96.215581518229,69.84.182.133
true,1760036046.8397,elite,110.71307661927,1742449188.6743,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762244011,1762843244.4632,80,http,185.221.160.146:80,false,24.875164031982,79811,3336,95.987828785164,185.221.160.146
true,1758181462.6496,elite,116.23440503723,1754411513.0818,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762275223,1762843244.1852,80,http,170.114.45.78:80,false,488.09170722961,56382,82,99.854774723718,170.114.45.78
true,1761068345.3627,elite,138.60575497465,1761068345.3627,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1762278132,1762843244.0113,80,http,185.221.160.160:80,false,350.65197944641,12487,0,100,185.221.160.160
true,1761572819.2918,elite,121.25504599905,1756298988.8648,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762348374,1762843243.4805,80,http,108.162.192.89:80,false,230.58366775513,45148,33,99.926960447976,108.162.192.89
true,1761696619.0461,elite,110.33286476222,1742383563.8135,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762243926,1762843243.4023,80,http,170.114.45.198:80,false,289.40987586975,79567,3366,95.941302014879,170.114.45.198
true,1759218283.4634,elite,109.94468293396,1742451078.9252,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244232,1762843243.3291,80,http,45.67.215.126:80,false,150.17175674438,80357,3367,95.978453012278,45.67.215.126
true,1761555565.6709,elite,110.34789885783,1742414794.0613,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762243988,1762843243.0802,80,http,45.67.215.192:80,false,168.59769821167,80510,3399,95.949183043535,45.67.215.192
true,1758183770.0898,elite,111.0776840989,1742405440.1903,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762244288,1762843242.7434,80,http,216.205.52.229:80,false,198.27961921692,79873,3378,95.942391082389,216.205.52.229
true,1761555692.9877,elite,110.23289963939,1742548043.5801,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762244045,1762843242.484,80,http,170.114.45.215:80,false,40.618658065796,79244,3058,96.284415931569,170.114.45.215
true,1761555605.8959,elite,137.3088206233,1761069825.8816,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Redwood City","North America",NA,"United States",US,,true,"Cloudflare London, LLC",37.3767,-122.0198,false,"Box, Inc",false,California,success,America/Los_Angeles,94086,1762279767,1762843242.4646,80,http,103.116.7.7:80,false,99.846839904785,12309,1,99.991876523152,103.116.7.7
true,1759218083.594,elite,121.74951801925,1756299690.7574,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762349027,1762843242.3458,80,http,170.114.45.156:80,false,59.895277023315,43457,85,99.804786183455,170.114.45.156
true,1761068055.3837,elite,138.82460510262,1761068055.3837,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1762277869,1762843242.3149,80,http,69.84.182.114:80,false,40.56191444397,12900,0,100,69.84.182.114
true,1759208465.2766,elite,110.81465044642,1742686083.6903,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",true,Vilnius,success,Europe/Vilnius,04347,1762244442,1762843241.9742,80,http,89.116.250.134:80,false,114.78233337402,81611,902,98.906838922352,89.116.250.134
true,1758182572.19,elite,110.31465017311,1742413586.2641,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762243823,1762843241.91,80,http,216.205.52.7:80,false,298.72107505798,79815,3948,95.286701765696,216.205.52.7
true,1759218090.5895,elite,122.09509157429,1756297305.0682,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762346416,1762843241.883,80,http,170.114.45.30:80,false,335.32047271729,43592,87,99.800819615834,170.114.45.30
true,1760713473.053,elite,110.19622944583,1742443586.0275,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244204,1762843241.8531,80,http,45.67.215.113:80,false,39.451360702515,80040,991,98.777011267293,45.67.215.113
true,1761390026.311,elite,111.63638464634,1752327237.4153,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762244084,1762843241.6371,80,http,8.35.211.17:80,false,125.06818771362,72448,113,99.84426895991,8.35.211.17
true,1761067743.2654,elite,140.15546766151,1761067743.2654,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762277470,1762843241.2029,80,http,141.101.114.8:80,false,26.943445205688,12451,0,100,141.101.114.8
true,1761555570.8873,elite,110.44347967086,1742522141.4513,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762244279,1762843241.0772,80,http,170.114.45.175:80,false,35.035371780396,79527,3117,96.22840133585,170.114.45.175
true,1761067172.1251,elite,140.45412176953,1761067172.1251,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762277253,1762843241.0552,80,http,141.101.113.113:80,false,71.662902832031,12503,0,100,141.101.113.113
true,1759208539.4929,elite,110.54107197205,1742459449.4655,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762243760,1762843241.033,80,http,45.67.215.189:80,false,65.840005874634,80384,3338,96.012995389503,45.67.215.189
true,1761671186.8194,elite,111.3654197859,1742333581.0363,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762244084,1762843240.6285,80,http,102.177.176.6:80,false,130.24401664734,77987,1568,98.029036515618,102.177.176.6
true,1761555616.1022,elite,110.75324322714,1742512105.0004,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762244037,1762843239.9751,80,http,216.205.52.246:80,false,70.501089096069,80136,3172,96.192442502521,216.205.52.246
true,1758178513.1223,elite,110.30454550362,1742406452.1523,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762244190,1762843239.9071,80,http,170.114.45.17:80,false,67.929267883301,79313,3399,95.890560015475,170.114.45.17
true,1757591686.2888,elite,109.58343936747,1737578954.2032,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762243981,1762843239.8979,80,http,108.162.193.71:80,false,34.106492996216,82317,1217,98.543108195465,108.162.193.71
true,1762843239.8241,transparent,5287.2924509839,1757615665.3653,"AS25467 Akton d.o.o.",AKTON-AS,Belgrade,Europe,EU,Serbia,RS,,false,AKTON,44.8125,20.4612,false,,true,"Central Serbia",success,Europe/Belgrade,,1762456807,1762843239.8241,8080,http,82.214.86.82:8080,false,13127.146482468,4318,32056,11.871116731731,82.214.86.82
true,1761068366.4999,elite,137.96663425547,1761068366.4999,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762278144,1762843239.4616,80,http,141.101.114.94:80,false,89.820384979248,12491,0,100,141.101.114.94
true,1761555689.4306,elite,111.11206367557,1742353961.5367,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762244159,1762843239.4336,80,http,170.114.45.200:80,false,83.640813827515,79325,971,98.790724320016,170.114.45.200
true,1761555572.7519,elite,110.07714013114,1742334801.2972,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762244097,1762843239.4092,80,http,69.84.182.212:80,false,57.044506072998,82203,3382,96.048372962552,69.84.182.212
true,1758184539.3777,elite,110.44701828781,1720503798.0696,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762243883,1762843239.3232,80,http,141.101.113.24:80,false,140.66243171692,80153,2056,97.499057280833,141.101.113.24
true,1758180906.8778,elite,110.61186382892,1742362602.9635,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762244089,1762843238.8988,80,http,185.221.160.93:80,false,444.87929344177,80098,3396,95.932641866481,185.221.160.93
true,1762658034.1712,elite,113.72748413725,1753336237.6045,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762409891,1762843238.6535,80,http,216.205.52.24:80,false,368.65592002869,63979,84,99.868879072163,216.205.52.24
true,1759218210.7193,elite,111.00833496178,1750609545.692,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762243822,1762843238.6085,80,http,69.84.182.29:80,false,63.217878341675,81881,101,99.876802224879,69.84.182.29
true,1759208431.8033,elite,115.77291765455,1754410785.2245,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762274896,1762843238.4037,80,http,170.114.46.119:80,false,26.288032531738,56399,90,99.840676945954,170.114.46.119
true,1762843238.373,transparent,5934.7780683633,1759150236.9137,"AS266989 ETH ENTERPRISE TECNOLOGIA LTDA","ETH ENTERPRISE TECNOLOGIA LTDA",Curitiba,"South America",SA,Brazil,BR,,false,"ETH ENTERPRISE TECNOLOGIA LTDA",-25.4202,-49.2762,false,"ETH ENTERPRISE TECNOLOGIA LTDA",true,Paraná,success,America/Sao_Paulo,80060,1762790463,1762843238.373,8080,http,45.226.80.115:8080,false,3446.9058513641,1554,25271,5.7931034482759,45.226.80.115
true,1759218114.821,elite,110.1977225809,1742423824.1484,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762243919,1762843238.3397,80,http,185.221.160.246:80,false,121.40655517578,79973,3380,95.94495699015,185.221.160.246
true,1761555691.5269,elite,110.26940225553,1742407563.716,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762244490,1762843238.3015,80,http,69.84.182.221:80,false,234.15112495422,81993,3392,96.027405281958,69.84.182.221
true,1762129040.2007,elite,110.7742534158,1742392619.222,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762244371,1762843238.0856,80,http,185.221.160.201:80,false,349.09844398499,79939,1013,98.748641170076,185.221.160.201
true,1758181208.5361,elite,110.03561519843,1742450073.6172,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762243912,1762843238.0618,80,http,170.114.45.165:80,false,68.303346633911,79777,3827,95.422467824506,170.114.45.165
